cod_ibge,E,X,M,IRBI,PH_x,PH_y,Ph_x,Ph_y,R_x,R_y,Angulo,Odu,Theta,S_m,S_potencial,S_dispersiva,Regime
2922607,0.00018936587144315856,0.5,0.0,0.17507574634857725,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2922656,0.00015894064126923573,0.5,0.0,0.17506357625650767,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2922706,0.00018509280749725877,0.5,0.0,0.1750740371229989,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2922730,8.563888276334752e-05,0.5,0.0,0.17503425555310534,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2922755,9.054730332267775e-05,0.5,0.0,0.17503621892132906,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2922805,6.362340609997216e-05,0.5,0.0,0.17502544936243997,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2922854,6.585508299007469e-05,0.5,0.0,0.17502634203319603,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2922904,0.00028594430534756776,0.5,0.0,0.175114377722139,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923001,0.0006607529061499576,0.5,0.0,0.17526430116245997,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923035,9.936089414825088e-05,0.5,0.0,0.1750397443576593,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923050,9.900462929180155e-05,0.5,0.0,0.17503960185171671,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923100,0.0002640789462201443,0.5,0.0,0.17510563157848805,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923209,0.00037059262380678167,0.5,0.0,0.1751482370495227,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923308,9.054413182543932e-05,0.5,0.0,0.17503621765273017,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923357,0.00027496986773688345,0.5,0.0,0.17510998794709473,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923407,0.0002523116342998547,0.5,0.0,0.17510092465371993,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923506,0.0001211057363806143,0.5,0.0,0.17504844229455224,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923605,0.00027811705016314364,0.5,0.0,0.17511124682006524,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923704,0.0002821807952913076,0.5,0.0,0.1751128723181165,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923803,0.0005835153195711884,0.5,0.0,0.17523340612782845,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2923902,0.00010340138162999977,0.5,0.0,0.175041360552652,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924009,0.004216247630039223,0.5,0.0,0.17668649905201567,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924058,0.00015004564868120978,0.5,0.0,0.17506001825947248,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924108,3.7127661004453456e-05,0.5,0.0,0.17501485106440176,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924207,0.0001572164039372806,0.5,0.0,0.1750628865615749,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924306,0.00020322954303804476,0.5,0.0,0.1750812918172152,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924405,0.0003094599002047164,0.5,0.0,0.17512378396008188,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924504,0.00023908226215265277,0.5,0.0,0.17509563290486105,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924603,0.00017652659345628253,0.5,0.0,0.1750706106373825,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924652,0.00010635193122747783,0.5,0.0,0.17504254077249098,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924678,0.00012460389783459312,0.5,0.0,0.17504984155913383,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924702,6.640692350956002e-05,0.5,0.0,0.17502656276940382,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924801,0.0001868434739728674,0.5,0.0,0.17507473738958915,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2924900,6.249012442010957e-05,0.5,0.0,0.17502499604976804,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925006,0.0003075231725577871,0.5,0.0,0.1751230092690231,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925105,0.0006362097461875603,0.5,0.0,0.175254483898475,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925204,0.002947094779819676,0.5,0.0,0.17617883791192787,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925253,0.00016435227272372881,0.5,0.0,0.17506574090908947,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925303,0.004672158815388272,0.5,0.0,0.1768688635261553,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925402,0.0001154329849868245,0.5,0.0,0.1750461731939947,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925501,0.000738623735010665,0.5,0.0,0.17529544949400425,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925600,0.00013163299288068114,0.5,0.0,0.17505265319715227,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925709,9.535317880463235e-05,0.5,0.0,0.17503814127152184,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925758,0.00036427288697635387,0.5,0.0,0.17514570915479052,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925808,0.00027645307127871857,0.5,0.0,0.17511058122851147,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925907,0.0002644500113970396,0.5,0.0,0.17510578000455881,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925931,7.867427482777409e-05,0.5,0.0,0.1750314697099311,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2925956,0.0004256847023354002,0.5,0.0,0.17517027388093415,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926004,0.0005309466956786072,0.5,0.0,0.17521237867827144,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926103,0.0001620825378667652,0.5,0.0,0.1750648330151467,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926202,0.0022067034636814643,0.5,0.0,0.17588268138547258,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926301,0.0005133099995357456,0.5,0.0,0.17520532399981428,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926400,0.0003535310258298205,0.5,0.0,0.1751414124103319,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926509,0.00016017435369498166,0.5,0.0,0.17506406974147798,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926608,0.0008291678668361042,0.5,0.0,0.17533166714673443,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926657,0.0001024488752927272,0.5,0.0,0.17504097955011708,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926707,0.0001590474150095959,0.5,0.0,0.17506361896600384,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926806,0.00011507354863313674,0.5,0.0,0.17504602941945324,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2926905,8.942882196326113e-05,0.5,0.0,0.1750357715287853,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927002,0.0011474677870100475,0.5,0.0,0.175458987114804,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927101,0.00013756792137951376,0.5,0.0,0.17505502716855179,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927200,0.000476895925409937,0.5,0.0,0.17519075837016396,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927309,0.00020197045863439144,0.5,0.0,0.17508078818345374,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927408,0.07267295632008385,0.5,0.0,0.20406918252803352,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927507,0.00018868294237115184,0.5,0.0,0.17507547317694844,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927606,0.0001293992016590863,0.5,0.0,0.1750517596806636,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927705,0.0006125376907999829,0.5,0.0,0.17524501507631998,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927804,5.932497017616498e-05,0.5,0.0,0.17502372998807045,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2927903,7.412951928511619e-05,0.5,0.0,0.17502965180771404,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928000,0.0006321967450152111,0.5,0.0,0.17525287869800607,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928059,0.00012962649229450652,0.5,0.0,0.1750518505969178,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928109,0.0006632224453329417,0.5,0.0,0.17526528897813318,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928208,0.0004009079087431059,0.5,0.0,0.17516036316349723,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928307,5.531408333530802e-05,0.5,0.0,0.1750221256333341,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928406,0.00032490297742433647,0.5,0.0,0.1751299611909697,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928505,0.00013260769969862266,0.5,0.0,0.17505304307987943,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928604,0.0012712809248665276,0.5,0.0,0.1755085123699466,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928703,0.002872143842749809,0.5,0.0,0.1761488575370999,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928802,0.0011731304854976075,0.5,0.0,0.17546925219419904,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928901,0.010036630105946033,0.5,0.0,0.1790146520423784,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2928950,8.119772946381139e-05,0.5,0.0,0.17503247909178551,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929008,0.00017973720582731113,0.5,0.0,0.1750718948823309,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929057,0.0002421966724407826,0.5,0.0,0.1750968786689763,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929107,0.0002480364560224626,0.5,0.0,0.17509921458240899,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929206,0.02678939508198989,0.5,0.0,0.18571575803279594,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929255,0.00016726265002285355,0.5,0.0,0.17506690506000913,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929305,0.0014175260626903623,0.5,0.0,0.17556701042507614,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929354,4.684618570872283e-05,0.5,0.0,0.17501873847428348,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929370,0.00012168083454651473,0.5,0.0,0.1750486723338186,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929404,0.00015584631713028255,0.5,0.0,0.1750623385268521,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929503,0.0010962185059686495,0.5,0.0,0.17543848740238746,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929602,0.00026247099712026467,0.5,0.0,0.17510498839884808,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929701,0.0003137414214765854,0.5,0.0,0.1751254965685906,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929750,0.000142333624563115,0.5,0.0,0.17505693344982523,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929800,9.378645916885216e-05,0.5,0.0,0.17503751458366754,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2929909,0.0007499692377982445,0.5,0.0,0.17529998769511929,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930006,9.583313205338011e-05,0.5,0.0,0.17503833325282134,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930105,0.001196713738962509,0.5,0.0,0.17547868549558499,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930154,0.0004824714175550819,0.5,0.0,0.17519298856702203,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930204,0.0015571057704847813,0.5,0.0,0.1756228423081939,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930303,0.00020599508862994824,0.5,0.0,0.17508239803545197,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930402,0.00015059431770345668,0.5,0.0,0.17506023772708137,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930501,0.0013023531404770883,0.5,0.0,0.17552094125619083,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930600,0.0001179976690869613,0.5,0.0,0.17504719906763477,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930709,0.007825577462384947,0.5,0.0,0.17813023098495398,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930758,0.0001179479822968927,0.5,0.0,0.17504717919291873,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930766,0.00013645155435158942,0.5,0.0,0.17505458062174062,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930774,0.0009847498925298517,0.5,0.0,0.17539389995701193,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930808,0.00014444584172390368,0.5,0.0,0.17505777833668956,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2930907,0.00033906371259388816,0.5,0.0,0.17513562548503755,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931004,0.00027259441630530585,0.5,0.0,0.17510903776652212,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931053,0.00020645072706653478,0.5,0.0,0.1750825802908266,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931103,5.39915689868863e-05,0.5,0.0,0.17502159662759476,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931202,0.00021776451488173014,0.5,0.0,0.1750871058059527,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931301,0.00015040297070340524,0.5,0.0,0.17506016118828135,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931350,0.0034961020951053473,0.5,0.0,0.17639844083804213,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931400,9.890419854591819e-05,0.5,0.0,0.17503956167941837,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931509,0.00019759379244536988,0.5,0.0,0.17507903751697815,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931608,0.0002242650270547479,0.5,0.0,0.17508970601082188,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931707,0.000162366915452477,0.5,0.0,0.17506494676618098,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931806,0.00013677927573289297,0.5,0.0,0.17505471171029316,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2931905,0.0006474389607430645,0.5,0.0,0.1752589755842972,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932002,0.000270676717641807,0.5,0.0,0.1751082706870567,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932101,0.0002460933853810564,0.5,0.0,0.17509843735415243,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932200,0.0002837728869049952,0.5,0.0,0.17511350915476198,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932309,0.00022433374282824706,0.5,0.0,0.17508973349713128,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932408,0.00030324693711464886,0.5,0.0,0.17512129877484583,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932457,0.0002536679779521529,0.5,0.0,0.17510146719118086,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932507,0.00037988405354961026,0.5,0.0,0.17515195362141983,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932606,0.0001929422631623518,0.5,0.0,0.17507717690526492,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932705,0.0003137139351671857,0.5,0.0,0.17512548557406687,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932804,0.00018452299516008905,0.5,0.0,0.17507380919806403,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2932903,0.002103054705266868,0.5,0.0,0.17584122188210674,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933000,0.0003075337442152485,0.5,0.0,0.17512301349768608,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933059,0.00011464856800318828,0.5,0.0,0.17504585942720127,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933109,0.00011814144362843641,0.5,0.0,0.17504725657745138,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933158,0.0002390716904951914,0.5,0.0,0.17509562867619807,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933174,0.00013587222752270444,0.5,0.0,0.17505434889100907,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933208,0.000674158824976765,0.5,0.0,0.17526966352999068,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933257,8.433116873537176e-05,0.5,0.0,0.17503373246749412,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933307,0.009835134314731658,0.5,0.0,0.17893405372589266,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933406,8.160050961309092e-05,0.5,0.0,0.17503264020384524,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933455,0.00018326073925919735,0.5,0.0,0.17507330429570367,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933505,0.00035286818290699044,0.5,0.0,0.1751411472731628,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2933604,0.0005703166052306246,0.5,0.0,0.17522812664209225,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100104,0.0001675258842936425,0.5,0.0,0.17506701035371744,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100203,0.0005794832894154086,0.5,0.0,0.17523179331576616,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100302,0.0002970286881958506,0.5,0.0,0.17511881147527833,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100401,5.768953476688568e-05,0.5,0.0,0.17502307581390675,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100500,0.0001452873456578315,0.5,0.0,0.17505811493826312,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100609,0.0002139291175547325,0.5,0.0,0.17508557164702188,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100708,0.0002295878565865652,0.5,0.0,0.17509183514263463,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100807,9.501805726310581e-05,0.5,0.0,0.17503800722290522,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3100906,0.0003061795148944425,0.5,0.0,0.17512247180595777,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101003,0.0002852074608225078,0.5,0.0,0.17511408298432898,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101102,0.000742703337625021,0.5,0.0,0.17529708133505,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101201,0.00011931595477239848,0.5,0.0,0.17504772638190894,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101300,3.2019436119102684e-05,0.5,0.0,0.17501280777444764,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101409,0.00016486922677359152,0.5,0.0,0.17506594769070943,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101508,0.0009456136166077313,0.5,0.0,0.17537824544664307,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101607,0.004092069770000324,0.5,0.0,0.17663682790800012,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101631,0.00014101533887767785,0.5,0.0,0.17505640613555107,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
3101706,0.0007594467287123938,0.5,0.0,0.17530377869148495,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
